Started Log File:     logs/MMTK 2021-02-17 00-20-10-COM3.txt
Data Source:     COM3

NEW_DATA	SPEED	POSITION	LOADCELL	FEEDBACK_COUNT	STATE	ESTOP	STALL	DIRECTION	INPUT_VOLTAGE	BT_FWD	BT_BAK	BT_TARE	BT_START	BT_AUX
1	0.00	0.00	115.93	0	1	1	0	0	11.95	1	1	1	1	1	
1	0.00	0.00	112.15	0	1	1	0	0	12.15	1	1	1	1	1	
1	0.00	0.00	107.52	0	1	1	0	0	12.09	1	1	1	1	1	
1	0.00	0.00	103.20	0	1	1	0	0	11.99	1	1	1	1	1	
1	0.00	0.00	98.50	0	1	1	0	0	12.15	1	1	1	1	1	
1	0.00	0.00	94.15	0	1	1	0	0	12.11	1	1	1	1	1	
1	0.00	0.00	90.68	0	1	1	0	0	12.01	1	1	1	1	1	
1	0.00	0.00	87.98	0	1	1	0	0	11.95	1	1	1	1	1	
1	0.00	0.00	87.46	0	1	1	0	0	12.17	1	1	1	1	1	
1	0.00	0.00	87.50	0	1	1	0	0	12.05	1	1	1	1	1	
1	0.00	0.00	87.07	0	1	1	0	0	12.01	1	1	1	1	1	
1	0.00	0.00	85.60	0	1	1	0	0	12.11	1	1	1	1	1	
1	0.00	0.00	84.14	0	1	1	0	0	12.09	1	1	1	1	1	
1	0.00	0.00	83.14	0	1	1	0	0	12.03	1	1	1	1	1	
1	0.00	0.00	82.87	0	1	1	0	0	11.95	1	1	1	1	1	
1	0.00	0.00	82.22	0	1	1	0	0	12.13	1	1	1	1	1	
1	0.00	0.00	81.15	0	1	1	0	0	12.07	1	1	1	1	1	
1	0.00	0.00	79.69	0	1	1	0	0	12.01	1	1	1	1	1	
1	0.00	0.00	78.60	0	1	1	0	0	12.15	1	1	1	1	1	
1	0.00	0.00	77.57	0	1	1	0	0	12.09	1	1	1	1	1	
1	0.00	0.00	76.85	0	1	1	0	0	12.03	1	1	1	1	1	
1	0.00	0.00	76.13	0	1	1	0	0	11.97	1	1	1	1	1	
1	0.00	0.00	75.01	0	1	1	0	0	12.15	1	1	1	1	1	
1	0.00	0.00	73.90	0	1	1	0	0	12.07	1	1	1	1	1	
1	0.00	0.00	72.87	0	1	1	0	0	11.95	1	1	1	1	1	
1	0.00	0.00	72.52	0	1	1	0	0	12.17	1	1	1	1	1	
1	0.00	0.00	71.93	0	1	1	0	0	12.09	1	1	1	1	1	
1	0.00	0.00	71.26	0	1	1	0	0	12.01	1	1	1	1	1	
1	0.00	0.00	48.63	0	1	1	0	0	12.09	1	1	1	1	1	
1	0.00	0.00	48.45	0	1	1	0	0	12.13	1	1	1	1	1	
1	0.00	0.00	48.74	0	1	1	0	0	12.07	1	1	1	1	1	
1	0.00	0.00	49.10	0	1	1	0	0	11.97	1	1	1	1	1	
1	0.00	0.00	49.15	0	1	1	0	0	12.15	1	1	1	1	1	
1	0.00	0.00	48.86	0	1	1	0	0	12.09	1	1	1	1	1	
1	0.00	0.00	48.83	0	1	1	0	0	11.99	1	1	1	1	1	
1	0.00	0.00	49.38	0	1	1	0	0	12.03	1	1	1	1	1	
1	0.00	0.00	48.45	0	1	1	0	0	12.15	1	1	1	1	1	
1	0.00	0.00	39.74	0	1	1	0	0	12.05	1	1	1	1	1	
1	0.00	0.00	19.70	0	1	1	0	0	11.99	1	1	1	1	1	
1	0.00	0.00	6.11	0	1	1	0	0	12.17	1	1	1	1	1	
1	0.00	0.00	1.66	0	1	1	0	0	12.07	1	1	1	1	1	
1	0.00	0.00	0.93	0	1	1	0	0	12.01	1	1	1	1	1	
1	0.00	0.00	1.58	0	1	1	0	0	11.95	1	1	1	1	1	
1	0.00	0.00	2.04	0	1	1	0	0	12.13	1	1	1	1	1	
1	0.00	0.00	2.21	0	1	1	0	0	12.05	1	1	1	1	1	
1	0.00	0.00	2.21	0	1	1	0	0	11.99	1	1	1	1	1	
1	0.00	0.00	1.92	0	1	1	0	0	12.15	1	1	1	1	1	
1	0.00	0.00	1.65	0	1	1	0	0	12.09	1	1	1	1	1	
